MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,SL-367908F00D71,,,,C484928,C484928,Fuse Cart 30A 250V,GATES RUBBER CO,Gates Rubber,,,GATES RUBBER CO,GATES RUBBER CO,,C484928,,,"GATES RUBBER CO GATES RUBBER CO, Fuse Cart 30A 250V, C484928",GATES RUBBER CO FUSE CART 30A 250V C4849,Fuse Cart 30A 250V,Fuse Cart 30A 250V,Fuse Cart 30A 250V,Fuse Cart 30A 250V,,,,,,,,,,,,,,,,,,,,,,,,,,Fuse Cart 30A 250V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://whidegroup.com/wp-content/uploads/creative-photography-4-large.png,,,,,,,,,https://www.emerson.com/is/content/emerson/en/final-control/pressure-management/bu-content/general/fisher/documents/PRM-IOM-C483-24-C484-24-Jet-Bleed-Internal%E2%80%9E%C2%A2-Valves-Bulletin-VCBUL-14109-EN.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-B824ADD0AAA8,,,,FF7011WN,FF7011WN,FF7011WN Speed Queen Washer Wh,,,,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),,FF7011WN,,,"Appliance Dealers Cooperative (APPDE) Appliance Dealers Cooperative (APPDE), FF7",APPLIANCE DEALERS COOPERATIVE (APPDE) FF,FF7011WN Speed Queen Washer Wh,FF7011WN Speed Queen Washer Wh,FF7011WN Speed Queen Washer Wh,FF7011WN Speed Queen Washer Wh,,,,,,,,,,,,,,,,,,,,,,,,,,FF7011WN Speed Queen Washer Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://assets.skulytics.io/assets/images/FF7011WN_105429638.webp,,,,,,,,,https://www.us-appliance.com/content/pdf/usa/FF7011WN_Specs.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-42ADE487AA0A,,,,99L57696,99L57696,CAPACITOR  RUN  35MFD  370V,HUBBELL INC,Hubbell,Hubbell Wiring,,HUBBELL INC,HUBBELL INC,,99L57696,,,"HUBBELL INC HUBBELL INC, CAPACITOR  RUN  35MFD  370V, 99L57696",HUBBELL INC CAPACITOR  RUN  35MFD  370V,CAPACITOR  RUN  35MFD  370V,CAPACITOR  RUN  35MFD  370V,CAPACITOR  RUN  35MFD  370V,CAPACITOR  RUN  35MFD  370V,,,,,,,,,,,,,,,,,,,,,,,,,,CAPACITOR  RUN  35MFD  370V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://whidegroup.com/wp-content/uploads/creative-photography-4-large.png,,,,,,,,,https://www.st.com/resource/en/datasheet/l9969s.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-4D529CF54E4D,,,,KX20682,KX20682,CABLE TIE 8IN 50LB BLK,CRAFTSMAN TOOLS,,,,CRAFTSMAN TOOLS,CRAFTSMAN TOOLS,,KX20682,,,"CRAFTSMAN TOOLS CRAFTSMAN TOOLS, CABLE TIE 8IN 50LB BLK, KX20682",CRAFTSMAN TOOLS CABLE TIE 8IN 50LB BLK K,CABLE TIE 8IN 50LB BLK,CABLE TIE 8IN 50LB BLK,CABLE TIE 8IN 50LB BLK,CABLE TIE 8IN 50LB BLK,,,,,,,,,,,,,,,,,,,,,,,,,,CABLE TIE 8IN 50LB BLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://whidegroup.com/wp-content/uploads/creative-photography-4-large.png,,,,,,,,,https://www.i-pex.com/sites/default/files/downloads/pdf/2D_CABLINE-CA_II_RECEPTACLE_20682C15.pdf,,,,,,,,,,,,,,,,,,Yes
https://neuapplianceoutlet.com/products/ptd70gbptdg-gas-dryer-new-in-box,,,,,,SL-5A5754B0D1BC,,,,PTD70GBPTDG,PTD70GBPTDG,PTD70GBPTDG GE Gas Dryer DG,,,,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),,PTD70GBPTDG,,,"Appliance Dealers Cooperative (APPDE) Appliance Dealers Cooperative (APPDE), PTD",APPLIANCE DEALERS COOPERATIVE (APPDE) PT,PTD70GBPTDG GE Gas Dryer DG,PTD70GBPTDG GE Gas Dryer DG,PTD70GBPTDG GE Gas Dryer DG,PTD70GBPTDG GE Gas Dryer DG,,,,,,,,,,,,,,,,,,,,,,,,,,PTD70GBPTDG GE Gas Dryer DG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://s3.amazonaws.com/productuploader-uploads/staging/2/Image/7987055_1648278742_Dispatcher,,,,,,,,,https://products.geappliances.com/appliance/gea-specs/PTD70GBPTDG/support,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-65A9E283A31C,,,,9F376648,9F376648,Duct Tape Foil 2Inx50Yd,Hubbell,HUBBELL INC,,,Hubbell,Hubbell,,9F376648,,,"Hubbell Hubbell Professional Duct Tape Foil 2Inx50Yd, Model 9F376648",HUBBELL DUCT TAPE FOIL 2INX50YD 9F376648,Duct Tape Foil 2Inx50Yd,Duct Tape Foil 2Inx50Yd,Duct Tape Foil 2Inx50Yd,Duct Tape Foil 2Inx50Yd,,,,,,,,,,,,,,,,,,,,,,,,,,Duct Tape Foil 2Inx50Yd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://whidegroup.com/wp-content/uploads/creative-photography-4-large.png,,,,,,,,,https://www.datasheets.com/,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-C80ED29FC29F,,,,9CX3147,9CX3147,SCRDRVR PHIL #2X4IN,,3H Fasteners,,3H FASTENER CO,3H FASTENER CO,3H FASTENER CO,,9CX3147,,,"3H FASTENER CO 3H FASTENER CO Professional SCRDRVR PHIL #2X4IN, Model 9CX3147",3H FASTENER CO SCRDRVR PHIL #2X4IN 9CX31,SCRDRVR PHIL #2X4IN,SCRDRVR PHIL #2X4IN,SCRDRVR PHIL #2X4IN,SCRDRVR PHIL #2X4IN,,,,,,,,,,,,,,,,,,,,,,,,,,SCRDRVR PHIL #2X4IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://bsg-i.nbxc.com/product/54/51/04/88e7c40dcff238b13fece4478a.jpg?x-oss-process=image/resize,w_500,h_500",,,,,,,,,https://pittsburghbolt.com/wp-content/uploads/Pittsburgh-Bolt-Fastener-Technical-Data.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.manualshelf.com/manual/general-electric/ptd70gbstws/product-specifications-english.html,,,,,,SL-4AE623BEE2CC,,,,PTD70GBSTWS,PTD70GBSTWS,PTD70GBSTWS GE Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),,PTD70GBSTWS,,,"Appliance Dealers Cooperative (APPDE) Appliance Dealers Cooperative (APPDE), PTD",APPLIANCE DEALERS COOPERATIVE (APPDE) PT,PTD70GBSTWS GE Gas Dryer Wh,PTD70GBSTWS GE Gas Dryer Wh,PTD70GBSTWS GE Gas Dryer Wh,PTD70GBSTWS GE Gas Dryer Wh,,,,,,,,,,,,,,,,,,,,,,,,,,PTD70GBSTWS GE Gas Dryer Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.njsliquidators.com/cdn/shop/files/dispatcher_requesttype_image_name_cgi24052831__0658362dae8cdad7af7.69371549_531b8.webp?v=1773416929&width=1946,,,,,,,,,http://documents.designerappliances.com/Specification-Sheet-PTD70GBSTWS.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-95446DE7B5CE,,,,RV947903,RV947903,RESPIRATOR N95 DISP BX20,3M Safety,TBD,NOT SPECIFIED,3M PPE DIV,3M PPE DIV,3M PPE DIV,,RV947903,,,"3M PPE DIV 3M PPE DIV Professional RESPIRATOR N95 DISP BX20, Model RV947903",3M PPE DIV RESPIRATOR N95 DISP BX20 RV94,RESPIRATOR N95 DISP BX20,RESPIRATOR N95 DISP BX20,RESPIRATOR N95 DISP BX20,RESPIRATOR N95 DISP BX20,,,,,,,,,,,,,,,,,,,,,,,,,,RESPIRATOR N95 DISP BX20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://manuals.plus/m/b6807728716af35c06de4513f24bf658a872f5ed2e29a7b05d53e7ec5428e4de.png,,,,,,,,,https://technicaldatasheets.3m.com/en_US,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-F36158BE684C,,,,DR5004WG,DR5004WG,DR5004WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),,DR5004WG,,,"Appliance Dealers Cooperative (APPDE) Appliance Dealers Cooperative (APPDE), DR5",APPLIANCE DEALERS COOPERATIVE (APPDE) DR,DR5004WG SQ Gas Dryer Wh,DR5004WG SQ Gas Dryer Wh,DR5004WG SQ Gas Dryer Wh,DR5004WG SQ Gas Dryer Wh,,,,,,,,,,,,,,,,,,,,,,,,,,DR5004WG SQ Gas Dryer Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://appliancedepot.com/cdn/shop/files/dr5_right-1-1024x1024.jpg?v=1735686099&width=1024,,,,,,,,,https://d1y6ucal9je0uy.cloudfront.net/specificationpdf/DR5004WG.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-55E88277439F,,,,JSD94040,JSD94040,contactor 40a 24v coil,Lincoln Electric,Lincoln Electric Co,LINCOLN ELEC,,Lincoln Electric,Lincoln Electric,,JSD94040,,,"Lincoln Electric Lincoln Electric, contactor 40a 24v coil, JSD94040",LINCOLN ELECTRIC CONTACTOR 40A 24V COIL,contactor 40a 24v coil,contactor 40a 24v coil,contactor 40a 24v coil,contactor 40a 24v coil,,,,,,,,,,,,,,,,,,,,,,,,,,contactor 40a 24v coil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.watt24.com/media/03/9c/a0/1694557050/30157675_1.jpg?ts=1694557050,,,,,,,,,https://www.ljtechnologies.com/wp-content/uploads/2023/04/94040-3I.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-1D0AA23BB8E8,,,,DR7004BG,DR7004BG,DR7004BG SQ Gas Dryer Bk,,,,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),,DR7004BG,,,"Appliance Dealers Cooperative (APPDE) Appliance Dealers Cooperative (APPDE), DR7",APPLIANCE DEALERS COOPERATIVE (APPDE) DR,DR7004BG SQ Gas Dryer Bk,DR7004BG SQ Gas Dryer Bk,DR7004BG SQ Gas Dryer Bk,DR7004BG SQ Gas Dryer Bk,,,,,,,,,,,,,,,,,,,,,,,,,,DR7004BG SQ Gas Dryer Bk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://theappliancecarecompany.com/wp-content/uploads/2023/10/DF7_B_Left.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-AE903D2BC784,,,,DR7004WG,DR7004WG,DR7004WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),,DR7004WG,,,"Appliance Dealers Cooperative (APPDE) Appliance Dealers Cooperative (APPDE), DR7",APPLIANCE DEALERS COOPERATIVE (APPDE) DR,DR7004WG SQ Gas Dryer Wh,DR7004WG SQ Gas Dryer Wh,DR7004WG SQ Gas Dryer Wh,DR7004WG SQ Gas Dryer Wh,,,,,,,,,,,,,,,,,,,,,,,,,,DR7004WG SQ Gas Dryer Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://appliancedepot.com/cdn/shop/files/dr7_right-1024x1024_1.jpg?v=1735686108&width=1024,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-747F7C2A32ED,,,,Q455820,Q455820,TEE COPPER 1-1/4IN SWT,,nan,De Walt,DEWALT,DEWALT,DEWALT,,Q455820,,,"DEWALT DEWALT Professional TEE COPPER 1-1/4IN SWT, Model Q455820",DEWALT TEE COPPER 1-1/4IN SWT Q455820,TEE COPPER 1-1/4IN SWT,TEE COPPER 1-1/4IN SWT,TEE COPPER 1-1/4IN SWT,TEE COPPER 1-1/4IN SWT,,,,,,,,,,,,,,,,,,,,,,,,,,TEE COPPER 1-1/4IN SWT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0728/1777/files/DEWALT_Power_Tool_Catalogue_2025-1.jpg?v=1739950236,,,,,,,,,https://support.dewalt.com/hc/en-us/sections/12193740705805-Manuals,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-0A4CE7D51EE3,,,,SS-1/8-40X3,SS-1/8-40X3,bolt carr 5/16-10x4 hdg,ANSELL LTD,Ansell,,,ANSELL LTD,ANSELL LTD,,SS-1/8-40X3,,,"ANSELL LTD ANSELL LTD Professional bolt carr 5/16-10x4 hdg, Model SS-1/8-40X3",ANSELL LTD BOLT CARR 5/16-10X4 HDG SS-1/,bolt carr 5/16-10x4 hdg,bolt carr 5/16-10x4 hdg,bolt carr 5/16-10x4 hdg,bolt carr 5/16-10x4 hdg,,,,,,,,,,,,,,,,,,,,,,,,,,bolt carr 5/16-10x4 hdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn11.bigcommerce.com/s-hlsk6yq0/images/stencil/1280x1280/products/354585/1396999/MTF188__59334.1734530923.jpg?c=2,,,,,,,,,https://www.swagelok.com/downloads/webcatalogs/en/ms-01-181.pdf,,,,,,,,,,,,,,,,,,Yes
https://manualsfile.com/product/k3vcfg3ktvu.html,,,,,,SL-5A5EFEDE25E7,,,,DV2000WG,DV2000WG,DV2000WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),,DV2000WG,,,"Appliance Dealers Cooperative (APPDE) Appliance Dealers Cooperative (APPDE), DV2",APPLIANCE DEALERS COOPERATIVE (APPDE) DV,DV2000WG SQ Gas Dryer Wh,DV2000WG SQ Gas Dryer Wh,DV2000WG SQ Gas Dryer Wh,DV2000WG SQ Gas Dryer Wh,,,,,,,,,,,,,,,,,,,,,,,,,,DV2000WG SQ Gas Dryer Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.townappliance.com/cdn/shop/products/pcyxlumnavwb.png?v=1704460046&width=1946,,,,,,,,,https://www.ajmadison.com/cgi-bin/ajmadison/DV2000WG.html,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-6C3BF7CEAE60,,,,URV2996,URV2996,SCRDRVR PHIL #2X4IN,Bosch Tools,TBD,Bosch,,Bosch Tools,Bosch Tools,,URV2996,,,"Bosch Tools Bosch Tools Professional SCRDRVR PHIL #2X4IN, Model URV2996",BOSCH TOOLS SCRDRVR PHIL #2X4IN URV2996,SCRDRVR PHIL #2X4IN,SCRDRVR PHIL #2X4IN,SCRDRVR PHIL #2X4IN,SCRDRVR PHIL #2X4IN,,,,,,,,,,,,,,,,,,,,,,,,,,SCRDRVR PHIL #2X4IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://avatars.mds.yandex.net/get-vertis-journal/4465444/honda-urv1.jpg_1687206590848/orig,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-C7E024161DE3,,,,DC5004WG,DC5004WG,DC5004WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative (APPDE),,DC5004WG,,,"Appliance Dealers Cooperative (APPDE) Appliance Dealers Cooperative (APPDE), DC5",APPLIANCE DEALERS COOPERATIVE (APPDE) DC,DC5004WG SQ Gas Dryer Wh,DC5004WG SQ Gas Dryer Wh,DC5004WG SQ Gas Dryer Wh,DC5004WG SQ Gas Dryer Wh,,,,,,,,,,,,,,,,,,,,,,,,,,DC5004WG SQ Gas Dryer Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://appliancedepot.com/cdn/shop/files/DC5_W_Right-768x1024.png?v=1746033278&width=768,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
